Subscribe to UTI Asset Management Company: Ajcon Global. Subscribe to UTI Asset Management Company: Hem Securities. Subscribe to Mazagon Dock Shipbuilders: Anand Rathi. Avoid to Likhitha Infrastructure: Choice Equity Broking. Subscribe to Likhitha Infrastructure: KR Choksey. Subscribe to Likhitha Infrastructure: Hem Securities. Gainers & Losers: 10 stocks that moved the most on September 30. Buy Gateway Distriparks: target of Rs 134: ICICI Securities. Hold GSK Pharmaceuticals: target of Rs 1539: ICICI Securities. Buy Supreme Industries; target of Rs 1650: ICICI Direct. Quant Pick - Bata India: ICICI Direct. Gladiator Stocks - Blue Dart Express: ICICI Direct. Reduce Garware Technical Fibres; target of Rs 1776: CD Equisearch. Buy Ester Industries; target of Rs 131: Khambatta Securities. Buy Creative Peripherals and Distribution; target of Rs 177: Khambatta Securities. Accumulate Nesco; target of Rs 631: East India Securities. BPCL share price slips 9% after stake-sale deadline is extended yet again. Market expected to remain volatile, analysts bet on these 10 stocks for healthy gains. Buy Sudarshan Chemicals; target of Rs 585: Anand Rathi. 3-Point Analysis | IT stocks have surged average 50% in H1FY21; will the rally continue?. Buy KNR Construction; target of Rs 310: Motilal Oswal. D-Street Buzz: FMCG stocks gain led by HUL, Britannia; Advanced Enzymes hits 52-week high, metals drag. Hold Indusind Bank; target of Rs 550: Emkay Global Financial. Indiabulls Housing Finance jumps 5% on selling further stake in OakNorth Holding. 7 reasons why you need a global equity fund in your portfolio. Vedanta Resources receives exchange approval for delisting; Motilal Oswal maintains 'neutral' stance. Buy JK Cement; target of Rs 1801: Emkay Global Financial. Buy Zydus Wellness; target of Rs 2300: Sharekhan. Buy JK Lakshmi Cement; target of Rs 372: Sharekhan. Buy ICICI Bank; target of Rs 485: Sharekhan. Gati share price falls 3% after founder & MD Mahendra Agarwal steps down. Long-term investing: Over 300 BSE stocks would have made you a crorepati in 20 years. Smooth drive likely for auto sales in September; tractors, PVs, 2Ws volumes to rise. GMM Pfaudler shares hit upper circuit, jump 10% in 2 days. Welspun Corp share price locked in upper circuit on Rs 1,400-crore order wins. Va Tech Wabag jumps 6% on news Rekha Jhunjhunwala will invest Rs 80 crore. RIL share price rises as General Atlantic to invest in retail arm. Agri Picks Report: Geojit. Top buy and sell ideas by Ashwani Gujral, Sudarshan Sukhani, Mitesh Thakkar for short term. Sell USDINR; target of 73.88 - 73.80: ICICI Direct. Trade Spotlight: InfoEdge, Hero MotoCorp & Balkrishna Industries in focus. Traders should retain long-short strategy alongside progressing choppy trend. Subscribe to UTI Asset Management Company: Choice Equity Broking. Subscribe to UTI Asset Management Company: Angel Broking. Subscribe to UTI Asset Management Company: Prabhudas Lilladher. DAILY VOICE | Quality companies with low debt will shine in medium term: R Venkataraman of IIFL Securities. Subscribe to UTI Asset Management Company: Geojit. Subscribe to UTI Asset Management Company: KR Choksey. Buy Crompton Greaves Consumer Electricals; target of Rs 308: Prabhudas Lilladher. Stocks in the news | RIL, VA Tech Wabag, Welspun Corp, Zee Media, Ajanta Pharma, Emami, GMM Pfaudler. Hot Stocks | Torrent Pharma, Info Edge, Hero Moto can give 10-15% return in short term	1
After The Bell: Market ends flat; what should investors do on Wednesday?. These 6 stocks trade above their 200-DMAs, but are much below their 52-week highs. Gainers & Losers: 10 stocks that moved the most on September 29. This stock is down 60% in CY20 so far; brokerages say it may jump up to 81% going ahead. Steel Strips Wheels share price rises 2% on export orders win. Prime Focus share price gains 3% as DNEG plans to raise $375 million. Shalby share price up 6% as board approves reducing promoter shareholding. Mr Market awaits another round of stimulus from govt; can it lead to a roaring rally?. Agri Picks Report: Geojit. Top buy and sell ideas by Ashwani Gujral, Sudarshan Sukhani, Mitesh Thakkar for short term. Stocks vulnerable due to tepid economic recovery; Nifty fair value close to 10,300: Edelweiss. Trade Spotlight: Escorts, Bajaj Finance and Jubilant FoodWorks in focus. Sell USDINR; target of 73.70 - 73.60: ICICI Direct. DAILY VOICE | We are in era of disruption, one should choose future growth vs pure value: Hemang Jani of MOFSL. Stocks in the news | JSW Steel, Ajanta Pharma, Hexaware Tech, Shalby, Infosys, HFCL. Subscribe to Mazagon Dock Shipbuilders: ICICI Direct. Subscribe to Mazagon Dock Shipbuilders: Choice Equity Broking. Subscribe to Mazagon Dock Shipbuilders: Mehta Equities. Subscribe to Mazagon Dock Shipbuilders: Angel Broking. Subscribe to Mazagon Dock Shipbuilders: Geojit. Hot Stocks | Quick Heal, Strides Pharma, Hikal can give about 11% return in short term. Subscribe to Mazagon Dock Shipbuilders: Hem Securities	1
Buy Aurobindo Pharma; target of Rs 1030: Motilal Oswal. Hold Nestle India: target of Rs 16,500: ICICI Securities. Reduce Vinati Organics; target of Rs 1072: CD Equisearch. Buy Bandhan Bank; target of Rs 390: Emkay Global Financial. Buy V-MART Retail: target of Rs 2500: ICICI Securities. Buy HDFC Bank; target of Rs 1300: Emkay Global Financial. Promoter offloads 2% stake in Max Financial, Max Healthcare. Festival cheer: These 8 stocks gained at least 15% in every Oct-Dec quarter in last 4 years. Gainers & Losers: 10 stocks that moved the most on September 28. Ideas For Profit | Here's why investors should hold on to Coforge despite the rally. Jubilant Foodworks hits 52-week high as Jefferies initiates buy with a target of Rs 2,650. Agri Picks Report: Geojit. Gateway Distriparks shares jump 5% after board nod to dividend, merger of Gateway East India. PVR, Inox Leisure shares jump 5-10% after West Bengal allows reopening of cinema halls from Oct 1. Sensex, Nifty50 up more than 1%; 4 factors fuelling the rally. D-Street Buzz: Banking stocks gain led by IndusInd Bank, PNB, SBI. Gulf Oil Lubricants share price jumps 6% on strategic partnership with South Korea firm. Ratnamani Metals share price added 5% on domestic order win. L&T Finance share price rises 5% as HSBC maintains buy. Jet Airways share price locked in upper circuit ahead of lenders' meeting. NTPC share price up 3% after CLSA retains buy with target of Rs 140. HUL, Muthoot Finance among 10 trading ideas by experts for October series. Ceat shares rise on plans to Rs 250 crore via NCDs; India Ratings assigns stable rating. Why should investors hold on to Coforge despite the stupendous rally?. Buy USDINR; target of 74.05 - 74.15: ICICI Direct. IT stocks gaining traction amid expectations of strong September qtr results: Gaurav Garg. Top buy and sell ideas by Ashwani Gujral, Sudarshan Sukhani, Mitesh Thakkar for short term. Deploy 'sell on rally' strategy till Nifty closes above 11,350; bulls likely to boost Tata Steel. DAILY VOICE | Recent IPO activity points to ample liquidity, investor sentiment: Prasanna Pathak of Taurus MF. Stocks in the news | RIL, Usha Martin, Cummins India, Ajanta Pharma, JSW Energy. Hot Stocks | A buy call on United Spirits and a sell on TCS for this week	1
Gainers & Losers: 10 stocks that moved the most on September 25. The Market Podcast | No compromise on ESG rating! Saibal Ghosh handpicks these 5 sectors. Ideas for Profit | What makes Cadila Healthcare a formidable player in COVID times?. Cipla to acquire US inhaler-maker for Rs 1,000 crore. Canara Bank share price rises 4% on capital-raising plan. Tata Consumer share price up 3% on plans to buy Coffee Day's vending business. Vakrangee share price surges 10% after RBI grants to set-up BBPOU. D-Street Buzz: IT stocks rally led by HCL Tech, TCS, Infosys; Coforge hits 52-week high. BPCL share price slips 3% on reports of delay in govt's stake sale. Advanced Enzyme stock surge 33% in 2 days as Nalanda India picks up stake. Duroply Industries shares hit upper circuit after Board approves sale of tea processing business. Granules India shares hit 52-week high as global equity firms eye controlling stake. TCS share price gains 3% on partnership with Maurices. Time to move from ‘HRITHIK’ stocks to ‘BHARATH’; here’s why. Slideshow | Brokerages bets on these 6 stocks for up to 80% upside. Cipla share price gains 4% on USFDA approval for multiple sclerosis drug. GMR Infra share price rises 3% on sale of entire stake in Kakinada SEZ. Trade Spotlight: Apollo Hospitals, Tata Motors, & Bajaj Finance in focus. Top buy and sell ideas by Ashwani Gujral, Mitesh Thakkar for short term. DAILY VOICE | COVID-19 has given rise to ‘business thermals’: Rahul Singh. Hot Stocks | Apollo Hospitals, Wipro, Granules India three buy calls for short-term. Stocks in the news | RITES, M&M, Rushil Decor RE, ZEE, Marico, TCS, Gayatri Projects	-1
Nalanda India buys 3.75% stake in Advanced Enzyme. After The Bell: Investors lose Rs 4 lakh crore; here is what they should do on Friday. Gainers & Losers: 10 stocks that moved the most on September 24. Accumulate Dr. Reddy's Laboratories; target of Rs 5648: Prabhudas Lilladher. Reduce Coromandel International; target of Rs 676: Prabhudas Lilladher. Reduce Bharat Forge: target of Rs 412: ICICI Securities. Buy Britannia Industries; target of Rs 4500: Emkay Global Financial. Buy KEC International; target of Rs 398: Anand Rathi. Buy Tech Mahindra; target of Rs 910: Sharekhan. Gold financiers in a 'sweet spot' amid COVID turmoil; Muthoot, Manappuram Finance in focus. Agri Picks Report: Geojit. Panacea Biotech shares hit 5% upper circuit after dengue vaccine completes phase I & II study. D-Street Buzz: Metal stocks melt, JSPL, NMDC, Tata Steel top losers; Coal India hits new all-time low. Nifty below short-term moving average; more than 200 stocks trade below 50-DMA. Cholamandalam Investment shares fall 3% but Citi initiates buy. Hindalco Industries shares fall 4%; Reliance Securities says avoid, CLSA maintains buy. Betting on momentum? These 56 BSE500 stocks hit fresh record highs in a falling market. Shalby share price rises 2% as board mulls options to reduce promoter holding. Spandana Sphoorty -- Business getting back on track, will the stock price follow?. Ircon International share price up 4% on order from railways ministry. Buy USDINR; target of 73.55 - 73.60: ICICI Direct. Top buy and sell ideas by Ashwani Gujral, Sudarshan Sukhani, Mitesh Thakkar for short term. 'smallcase Gateway' enables stock, ETF & smallcase transactions directly on your platform. Trade Spotlight: Bharti Airtel, Bharti Infratel, & Infosys in focus. DAILY VOICE | Rajat Jain of Principal AMC tells how to spot 'quality' in largecap space. Hot Stocks | OFSS a buy call for short term; sell on HDFC Bank, Ambuja Cements. Stocks in the news | TCS, NLC India, Dr Reddy's Labs, Seamec, Emami, Mahindra CIE, Tata Chemicals	-1
Tata Sons raises stake in Tata Chemicals, Tata Motors DVR; SBI MF offloads 2.7% shares in Satin. After The Bell: F&O expiry eyed; what investors should do on Thursday. These 7 high-priced stocks surged over 50% in last 6 months; do you own any?. Ideas For Profit | Ramkrishna Forgings: Could vehicle scrappage policy be a growth catalyst?. Telecom stocks tumble after Jio launches new post-paid plans; Airtel, Vodafone Idea fall 7-8%. Global investing: US-listed ETFs versus rupee denominated ETFs in India. Hexaware accepts Rs 475/share as final delisting price; ICICI Direct recommends exiting at current price. Buy Camlin Fine Sciences; target of Rs 115: Emkay Global Financial. Buy D P Abhushan; target of Rs 120: Arihant Capital. Manali Petro share price up 3% on plans to expand capacity. Buy Supreme Industries: target of Rs 1640: ICICI Securities. Buy VA Tech Wabag; target of Rs 230: Cholamandalam securities. Buy Aurobindo Pharma; target of Rs 975: Sharekhan. Buy JBM Auto; target of Rs 373: Dolat Capital. Brokerages place bets on Titan, see double-digit upside in the stock. GMM Pfaudler shares locked in 10% lower circuit for second day in a row. D-Street Buzz: IT stocks trade higher; Infosys, Mphasis hit 52-week high, HCL Tech, Wipro gain. Agri Picks Report: Geojit. HCC share price hits upper circuit on sale of Farakka Raiganj Highways. Majesco hits 52-week high as UNIFI Wealth Management buys 2 lakh shares in bulk deal. Tata Group stocks trade mixed as SP Group to exit from Tata Sons. Top 5 PMSes that gave over 15% returns in August bought these 20 stocks; worth a look?. Sun Pharma share price rises 2% on launch of ILUMYA in Japan. RIL share price gains 3% on investment by KKR in retail unit. Top buy and sell ideas by Ashwani Gujral, Mitesh Thakkar for short term. Buy USDINR; target of 73.70 - 73.75: ICICI Direct. DAILY VOICE | Even at 90, Warren Buffett is learning about modern supernormal companies: Vikas Gupta of OmniScience Capital. Trade Spotlight: GMM Pfaulder, Quess Corp, & ZEE Entertainment in focus. Stocks in the news | RIL, Hindustan Zinc, Tata Motors, Indian Oil, TCS, Jindal Steel, Majesco. Hot Stocks | Vidhi Specialty, TCS can give up to 14% return in short term	1
Subscribe to Angel Broking: Ajcon Global. Gainers & Losers: 10 stocks that moved the most on September 22. Taking Stock | Market falls for 4th straight day; Sensex below 38K, Nifty breaks 11,200. 'Bank Nifty trading near support area, deploy Iron Butterfly this week'. Subscribe to Angel Broking: Hem Securities. Subscribe to Angel Broking: SPA Securities. Indiabulls Housing jumps 4% as Indiabulls Housing Finance Limited-Employees Welfare Trust buys stake. HCL Tech is having a dream run; brokerages say further upside likely in the stock. Subscribe to Angel Broking: Motilal Oswal. Subscribe to Chemcon Speciality Chemicals: Way2Wealth. Subscribe to Computer Age Management Services: Ajcon Global. Strides Pharma Science shares up 3% as subsidiary gets USFDA nod. Coal India shares hit all-time low; ICICI Securities maintains buy call. Accumulate HCL Technologies; target of Rs 893 KRChoksey. Buy HCL Technologies; target of Rs 900: Sharekhan. India will be known for pharma; 4-5 cos can turn multibaggers: Pritam Deuskar. Agri Weekly Report: Motilal Oswal. Energy Weekly Report: Motilal Oswal. Precious Metals Weekly Report: Motilal Oswal. Base Metals Weekly Report: Motilal Oswal. GMM Pfaudler locked in 10% lower circuit as OFS price set at 33% discount. HSIL shares surge 9% to hit 52-week high as board approves share buyback. Deepak Nitrite share price gains 2% after Vanguard group buys shares worth Rs 101 crore. Goldman Sachs invests in Route Mobile; shares climb 3%. Info Edge shares fall 4% on Nomura downgrade. Agri Picks Report: Geojit. Not so small! 15 smallcaps turn midcaps in 2020, more to follow suit post SEBI circular. Buy USDINR; target of 73.70 - 73.80: ICICI Direct. Jindal Steel shares falls 6% as DBTCA files Suspicious Activity Reports. Top buy and sell ideas by Ashwani Gujral, Sudarshan Sukhani, Mitesh Thakkar for short term. Trade Spotlight: Tata Motors, Hindalco, IndusInd Bank in focus. Hot Stocks | Here are two short-term trading ideas that can give 8-11% returns	-1
Goldman Sachs picks up additional 4.23% stake in Route Mobile; Vanguard Group buys stake in Tata Motors DVR. Subscribe to Computer Age Management Services: Angel Broking. After The Bell: Nifty breaks below its 50-DMA; what should investors do on Tuesday?. Subscribe to Angel Broking: Anand Rathi. Subscribe to Angel Broking: KR Choksey. Subscribe to Computer Age Management Systems: Way2Wealth. Subscribe to Computer Age Management Systems: LKP Research. Subscribe to Chemcon Speciality Chemicals: Angel Broking. Subscribe to Chemcon Speciality Chemicals: Mehta Equities. Subscribe to Computer Age Management Services: Anand Rathi. Subscribe to Chemcon Speciality Chemicals: Motilal Oswal. Subscribe to Chemcon Speciality Chemicals: Hem Securities. Subscribe to Chemcon Speciality Chemicals: Arihant Capital. Gainers & Losers: 10 stocks that moved the most on September 21. Taking Stock | Manic Monday! Sensex plunges 800 points; Nifty below 11,300 dragged by IndusInd Bank, Tata Motors. DAILY VOICE | Market trading at slight premium but we are overweight: Nirav Sheth. Ideas For Profit | Chemcon a strong import substitute play, but does its IPO merit investors’ attention?. Hold HCL Technologies; target of Rs 885: ICICI Direct. Buy Somany Ceramics: target of Rs 304: ICICI Securities. Hold Allcargo Logistics: target of Rs 115: ICICI Securities. Buy ITD Cementation; target of Rs 68: HDFC Securities. Buy Gateway Distriparks; target of Rs 125: HDFC Securities. Buy Dixon Technologies (India); target of Rs 11,056: YES Securities. Buy ITD Cementation, India; target of Rs 63: Anand Rathi. Buy Sun Pharmaceuticals; target of Rs 660: Dolat Capital. Buy ITD Cementation India; target of Rs 67: Prabhudas Lilladher. Buy EIH; target of Rs 105: ICICI Direct. Buy Dr Reddy’s Laboratories; target of Rs 5710: ICICI Direct. Gladiator Stocks - Godrej Properties: ICICI Direct. Route Mobile shares more than double on debut: What should investors do?. 3 Point Analysis | Computer Age Management Services IPO hits D-Street. Should investors subscribe?. Bet on these 4 key sectors in uncertain times as India may witness K-shaped recovery. Ramco Systems share price hits 52-week high on agreement with CHI Aviation. Agri Picks Report: Geojit. Birla Corporation shares fall 5% after HC bans Harsh Vardhan from group cos. Bharti Airtel, Container Corp can give double-digit returns in 3-4 weeks: Rajeev Srivastava. Future Enterprises shares hit 5% lower circuit as the firm defaults on debt repayment. Steel Strips Wheels shares up 2% on export orders from US. Essel Propack shares climb 3% even as Blackstone offloads 23% stake. Supreme Industries shares decline 2% even as Jefferies recommends buy. HCL Technologies shares hit new high on plans to acquire Australian IT firm DWS. Top 10 short-term trading ideas that could give 4-20% return. Way forward if you have missed the Happiest Minds IPO. Adani Green share price gains 3% as Vanguard buys 1.3 crore shares at Rs 666.96. Sell USDINR; target of 73.40, 73.25: ICICI Direct. Top buy and sell ideas by Ashwani Gujral, Sudarshan Sukhani, Mitesh Thakkar for short term. Stocks in the news | JSW Steel, Essel Propack, RITES, ITC, Dish TV India, Dixon Technologies, Blue Star. DAILY VOICE | Too many IPOs squeeze out liquidity from market causing correction: Umesh Mehta of Samco. Hot Stocks | Here's why RPG Life Sciences and Quick Heal are short-term buys	-1
Promoter Epsilon Bidco offloads 23% stake in Essel Propack, US-based Vanguard Group acquires stake in 13 firms. RITES announces buyback of nearly 97 lakh shares at Rs 265 per share. The Market Podcast | Look for better entry levels in small and mid-cap stocks: Rusmik Oza. Hold Housing and Urban Development; target of Rs 38: ICICI Direct. Hold Amber Enterprises India; target of Rs 2140: Emkay Global Financial. Hold Dr. Reddy's Lab; target of Rs 5325: Emkay Global Financial. Hold Supreme Industries; target of Rs 1457: CD Equisearch. Reduce Solar Industries: target of Rs 924: ICICI Securities. Buy Natco Pharma: target of Rs 954: ICICI Securities. Buy Federal Bank: target of Rs 70: ICICI Securities. Quant Pick - UltraTech Cement: ICICI Direct. Hold Solar Industries India; target of Rs 1071 KRChoksey. In pics | Gainers & Losers: 10 stocks that moved the most on September 18. Ideas For Profit | Associated Alcohols is making impressive inroads in the beverage industry - what's in store for investors?. 5 parameters that you should consider before buying small & midcap stocks. Buy KEC International; target of Rs 435: Sharekhan. Buy Ashok Leyland; target of Rs 98: Sharekhan. Accumulate Dr. Reddy's Laboratories; target of Rs 4834: Dolat Capital. Buy Power Grid; target of Rs 223: Motilal Oswal. Buy Hero Motocorp; target of Rs 3900: Motilal Oswal. Weekly Expiry: Investors can use short options strategy next week. Here's why sticking to a strategy is key to generating long-term returns. HCL Tech shares climb 2% to hit 52-week high; should you buy, sell or hold?. Cadila Healthcare in talks with RDIF to bring COVID-19 vaccine to India; shares hit 52-week high. HDFC Bank shares trade lower after US law firms file class-action suit. Dr Reddy's Labs shares surge 10% to hit record high. Lupin shares hit 52-week high, Cipla shares jump 6% after Perrigo recalls albuterol sulfate. Finolex Cables share price gains 2% after Jefferies retains buy. Essel Propack shares falls 5% as Blackstone to sell stake worth $251 million. Trade Spotlight: HCL Technologies, Dr Reddy’s & Hindalco in focus. Agri Picks Report: Geojit. Top buy and sell ideas by Ashwani Gujral, Mitesh Thakkar for short term. Bumper listing | These 5 stocks doubled investor's wealth on debut. Sell USDINR; target of 73.65 - 73.60: ICICI Direct. Hot Stocks | Page Industries, Bata India two buy calls for the short-term	-1
Plutus Wealth Management buys 0.68% stake in Happiest Minds; Grovsnor Investment Fund exits LKP Securities. After The Bell: Nifty below 11,600; here’s what investors should do on Friday. D-Street Talk podcast | Market will reward small caps on good results, says BNP Paribas' Amit Shah. Taking Stock: US Fed outlook spoils party for D-Street; Sensex falls 323 points. In pics | Gainers & Losers: 10 stocks that moved the most on September 17. Buy Hindustan Unilever; target of Rs 2670: Motilal Oswal. Spot the trend! 55 days Hurst Time Cycle suggests Nifty is in a buy mode. Neutral SAIL; target of Rs 42: Motilal Oswal. Accumulate JB Chemicals and Pharmaceuticals; target of Rs 1130: Dolat Capital. Buy Brigade Enterprises: target of Rs 272: ICICI Securities. Reduce VA Tech Wabag: target of Rs 185: ICICI Securities. Gladiator Stocks - Oberoi Realty: ICICI Direct. Gladiator Stocks - Automotive Axles: ICICI Direct. Ideas for Profit | Excel Industries: Poised to gain from shift in demand from China; here's what investors should do. Ircon International share price up 3% on Rs 1,900 crore order from Indian Railways. Sadbhav Engineering shares fall 5% after promoter pledges nearly 32 lakh shares. D-Street Buzz: Over 100 stocks hit 52-week high on BSE; ZEE, HCL Tech top gainers, Tata Motors drag. Happiest Minds shares surge 138% on debut to hit a high of Rs 395; what should investors do?. L&T shares fall despite L&T Construction bags Rs 1,000-2,500 crore contracts. Dhanuka Agritech stocks surge 9% after board approves share buyback. Manaksia Steels shares locked in 10% upper circuit. Infrastructure sector on road to re-rating, keep an eye on these 16 stocks. Nearly 100 small & midcap companies turned profitable in June quarter; what should investors do?. HCL Tech shares climb 4% as firm expands partnership with Google Cloud. SAIL share price gains after Citi upgrades stock to 'buy', raises target to Rs 50. Dalmia Bharat share price gains 3% after CLSA retains buy. JMC Projects shares jump 5% on orders worth Rs 1,342 crore. Agri Picks Report: Geojit. Sell USDINR; target of 73.50 - 73.40: ICICI Direct. Top buy and sell ideas by Ashwani Gujral, Sudarshan Sukhani, Mitesh Thakkar for short term. Trade Spotlight: M&M, Radico Khaitan, Man Industries & Paushak in focus. DAILY VOICE | A K-shaped recovery is in the offing; market near fair value: Vinay Paharia of Union AMC. Stocks in the news | HCL Technologies, PNC Infratech, Deepak Nitrite, Jindal Stainless (Hisar), HSIL. Hot Stocks | LIC Housing, Escorts two buy calls for short term	-1
Dalmia Cement buys 2.3% stake in IEX; promoter acquires 1% shares in Elgi Rubber. Taking Stock: Nifty reclaims 11,600 as over 160 stocks hit 52-week high on BSE. Gladiator Stocks - Automotive Axles: ICICI Direct. Quant Pick - IDFC First Bank: ICICI Direct. Buy Wim Plast; target of Rs 490: ICICI Direct. Buy Apollo Hospitals; target of Rs 1970: ICICI Direct. Hold PVR; target of Rs 1260: ICICI Direct. Hold Jammu and Kashmir Bank; target of Rs 18: ICICI Direct. Accumulate PVR; target of Rs 1435: Prabhudas Lilladher. Hold SpiceJet; target of Rs 53: Prabhudas Lilladher. Buy V-Guard Industries; target of Rs 211: Sharekhan. Buy Godrej Consumer Products; target of Rs 850: Sharekhan. Neutral Pidilite; target of Rs 1385: Motilal Oswal. Neutral Indraprastha Gas; target of Rs 470: Motilal Oswal. Buy PVR; target of Rs 1460: Motilal Oswal. Base Metals Weekly Report: Motilal Oswal. Agri Weekly Report: Motilal Oswal. Energy Weekly Report: Motilal Oswal. Precious Metals Weekly Report: Motilal Oswal. As picking quality stocks is the mantra now, brokerages bet on these 12 stocks. Yes Bank shares fall 2%; Kotak reinstates coverage with a sell call. August report: 30 stocks from large, mid & smallcap space that mutual funds bought/sold. D-Street Buzz: Auto stocks gain led by M&M, Tata Motors; Bajaj Auto, MRF, TVS Motor up 1-2%. Lakshmi Vilas Bank shares hit 10% upper circuit on merger news with Clix Group. Indraprastha Gas shares fall 2%; Motilal Oswal sees 12% upside in stock. Agri Picks Report: Geojit. IndusInd Bank shares fall despite CLSA buy call. Apollo Hospitals share price gains 2% as Morgan Stanley retains overweight call. Sell USDINR; target of 73.55 - 73.45: ICICI Direct. What to buy in small & midcap space? Here are over 100 picks from brokerage houses. Sterlite Tech, Airtel shares rise on partnership to build modern optical fibre network. Top buy and sell ideas by Ashwani Gujral, Sudarshan Sukhani, Mitesh Thakkar for short term. 'Choppy trade may continue with 11,250 acting as crucial level; 3 buy ideas for short term'. DAILY VOICE | After starting to trade in school, this fund manager is now a small-cap czar. Trade Spotlight: JB Chemicals, Amber Enterprises & Adani Green in focus. Stocks in the news | Infosys, BSE, Max India, REC, Shilpa Medicare, Aurobindo Pharma, Hexaware Technologies. Hot Stocks | India Cements, CESC and Jyothy Labs can give 10-15% return in short term	1
Deutsche Boerse AG exits BSE, Societe Generale acquires 0.5% stake in Hexaware. After The Bell: Nifty back above 11,500; what investors should do on Wednesday. In pics | Gainers & Losers: 10 stocks that moved the most on September 15. Taking Stock | Sensex reclaims 39,000; small & midcap stocks outperform. Buy Skipper; target of Rs 55: East India Securities. Sell SML ISUZU; target of Rs 364: Dolat Capital. Buy Credit Access Grameen; target of Rs 824: Geojit. Buy IRCTC; target of Rs 1645: Prabhudas Lilladher. Buy Marico; target of Rs 420: Sharekhan. Gladiator Stocks - Matrimony.com: ICICI Direct. Quant Pick - United Breweries: ICICI Direct. Agri Picks Report: Geojit. Gayatri Projects shares hit upper circuit on securing Rs 196 crore project in UP. PVR shares fall 3% on Q1 loss of Rs 226 crore. Minda Industries shares gain 3% on raising Rs 242 crore via rights issue. Future Retail shares tank 5% on Q1 loss of Rs 562 crore. Fresh highs possible in ICICI Securities in next 4-6 months; here’s why. SREI Infrastructure Finance shares surge 10% on profit of Rs 23 crore in June quarter. Mirza International shares fall 3% on Q1 loss of Rs 24 crore. D-Street Buzz: Pharma stocks gain led by Aurobindo Pharma, Cipla, Dr Reddy's Labs; JB Chemicals jumps 10%. JB Chemicals share gains 10%, hits 52-week high after Q1 profit jumps 92%. ICICI Bank share price gains on exemption from paring stake in insurance subsidiaries. Should investors bet on GIC Re’s low valuation despite weak earnings?. Top buy and sell ideas by Ashwani Gujral, Sudarshan Sukhani, Mitesh Thakkar for short term. Sell USDINR; target of 73.40 - 73.25: ICICI Direct. Trade Spotlight | Escorts, TCS & HCL Technologies in focus as they hit 52-week high. DAILY VOICE | Worst may be over for growth numbers, but not for markets: Sahil Kapoor of Edelweiss Professional. Stocks in the news | Tata Elxsi, BSE, HUDCO, ADF Foods, SREI Infrastructure Finance, Omaxe. Hot Stocks | IEX, Rallis India and Deepak Nitrite can give 8-10% returns in short term	1
Ashish Kacholia picks up 0.7% stake in ADF Foods, US investment firm buys 2.3% in BSE. In pics | Gainers & Losers: 10 stocks that moved the most on September 14. Taking Stock: Sensex pares gains, falls 98 points; small, midcaps outperform. D-Street Buzz: Nifty IT, realty indices jump up to 5%. Promoters share pledging at a 3-year high in August; 29 cos see 100% holding pledged. Ideas For Profit | Why investors should not fuss over IRCTC's derailed Q1. Adani Green Energy shares locked in 5% upper circuit; firm's m-cap nears Rs 1 lakh crore. Hold Bhel; target of Rs 35: ICICI Direct. Hold Varun Beverages: target of Rs 750: ICICI Securities. Buy Mindspace Business Parks REIT: target of Rs 358: ICICI Securities. Buy Mishra Dhatu Nigam: target of Rs 281: ICICI Securities. AurionPro Solutions share price hits 5% upper circuit on order from Singapore bank. Sell BHEL; target of Rs 22: Motilal Oswal. Buy Granules India; target of Rs 410: Motilal Oswal. Buy Crompton Gr. Con; target of Rs 310: Motilal Oswal. Buy ICICI Securities; target of Rs 625: Motilal Oswal. Hold BHEL; target of Rs 34: Prabhudas Lilladher. Buy Shree Cement; target of Rs 23,453: Sharekhan. 'Buy on dips' as long as Nifty holds 11,200; Canara Bank among 3 stocks for short-term: Shabbir Kayyumi. Infosys shares rise 4% on acquisition of GuideVision. Select mid & smallcap stocks can provide the necessary alpha: Sacchitanand Uttekar. IRCTC - Will the train run with full throttle?. ICICI Lombard, Yes Bank shares rise as they enter into bancassurance tie-up. TCS stock hits fresh 52-week high, market capitalisation crosses Rs 9 lakh crore. RIL and its partly-paid up stocks settle lower after hitting new highs; overall m-cap tops Rs 16 lakh crore. HCL Technologies shares jump 7% to hit 52-week high on strong Q2 update. SBI shares rise as Citi retains buy, raises target to Rs 320. Don't want to lose money in the market? Shankar Sharma of First Global shares his 2 mantras. Experts bet on these 10 stocks for the short-term; see 6-28% upside. Bharti Airtel share price rises after Moody's revises rating outlook to stable from negative. Agri Picks Report: Geojit. Sell USDINR; target of 73.75 - 73.85: ICICI Direct. Top buy and sell ideas by Ashwani Gujral, Sudarshan Sukhani, Mitesh Thakkar for short term. DAILY VOICE | If US equities fall due to elections, Indian market may correct 5-7%: BNP Paribas' Amit Shah. Hot Stocks | Here's why Adani Ports and Wipro are a buy for short-term. Stocks in the news | BHEL, Canara Bank, JSW Energy, M&M, Tata Motors, Eros International	-1
